-0.1418876 0.9805199 -0.5855915
-0.2229556 1.097633 -0.5157209
-0.1919167 1.085012 -0.5081945
-0.1693706 1.045448 -0.5366749
-0.09985579 1.06422 -0.4835468
-0.1312588 1.070704 -0.4875247
-0.1832192 1.096236 -0.5222329
-0.1821966 1.017862 -0.5674781
-0.1546038 0.9751532 -0.6064731
-0.1203735 1.002609 -0.5784055
-0.2100315 1.096751 -0.6256203
-0.1463235 1.00974 -0.4489557
-0.1560555 0.9885966 -0.4403534
-0.2074388 1.082657 -0.5308021
-0.1468596 1.086417 -0.5165946
-0.2204366 1.013126 -0.5028209
-0.1568758 1.051022 -0.4260335
-0.1563163 1.010469 -0.5635581
-0.1478945 1.075202 -0.5016023
-0.06905352 1.028143 -0.5700037
-0.1562912 0.9462193 -0.505011
-0.1606534 1.066081 -0.5512029
-0.09390533 1.035995 -0.5071273
-0.1320126 1.066334 -0.5107609
-0.1830881 0.9672889 -0.5295836
-0.2426042 1.032682 -0.5154128
-0.118898 1.057056 -0.4936286
-0.1183273 1.056468 -0.5591229
-0.1681926 1.171074 -0.531087
-0.1687082 0.9992302 -0.5484103
-0.1582701 1.04144 -0.525034
-0.1186993 1.068049 -0.5267425
-0.1305063 1.05116 -0.5156184
-0.2355793 1.152632 -0.5587032
-0.129826 0.9827711 -0.5314465
-0.09206811 1.005855 -0.6045971
-0.1345353 1.016262 -0.6043005
-0.1568507 1.020441 -0.5462637
-0.08081167 1.0681 -0.5043265
-0.2036242 1.096112 -0.466731
-0.1591784 1.002851 -0.5699544
-0.1683511 1.094865 -0.5565999
-0.1015248 0.9544977 -0.5387104
-0.1781743 1.107559 -0.4997464
-0.07517276 1.053411 -0.5350236
-0.1780866 1.072229 -0.5499907
-0.2391821 1.084149 -0.5855806
-0.02739337 1.011471 -0.5664336
-0.1547162 1.063803 -0.4712775
-0.09193091 1.058656 -0.5857717
-0.2469933 0.9997934 -0.5060313
-0.1024882 1.059616 -0.5399863
-0.2074146 0.9927958 -0.475453
-0.06009954 1.089174 -0.5840541
-0.1755835 1.01306 -0.4973431
-0.07546529 1.061202 -0.5547141
-0.1871069 0.9958791 -0.5050084
-0.1363346 1.02873 -0.4868815
-0.1795629 0.9629068 -0.4915274
-0.1701411 1.023986 -0.5473999
-0.06931634 1.067025 -0.4911645
-0.2210346 1.01128 -0.5224361
-0.1314494 1.094902 -0.5197349
-0.195703 1.078483 -0.4933005
-0.1277282 1.049326 -0.5549447
-0.1384292 1.098296 -0.6127552
-0.1630343 1.028492 -0.5859236
-0.1263343 1.072839 -0.6218051
-0.1963337 1.072623 -0.5128786
-0.1099946 1.106451 -0.4947186
-0.1820458 1.00268 -0.5347384
-0.119576 1.04784 -0.5977251
-0.1895667 0.95511 -0.6618806
-0.1638073 1.015813 -0.5259808
-0.08036475 1.013182 -0.511455
-0.2456981 1.011253 -0.5390208
-0.136491 0.9919113 -0.6684905
-0.12493 1.129926 -0.5831233
-0.1515584 1.049768 -0.493851
-0.07083964 0.9788739 -0.5466396
-0.09338989 1.031953 -0.5293119
-0.1187727 1.009617 -0.4630251
-0.2140767 1.100442 -0.5768522
-0.1652512 1.123472 -0.4845812
-0.1311753 1.097518 -0.5851804
-0.1658823 1.110268 -0.5685418
-0.1198864 1.055339 -0.5298975
-0.1389304 1.111532 -0.5649975
-0.1078595 1.122054 -0.6604906
-0.1405744 1.067663 -0.5129478
-0.2090097 0.9828783 -0.5439815
-0.1427693 1.097458 -0.5301743
-0.1386293 0.9935542 -0.5682038
-0.04411283 1.017603 -0.6049255
-0.1736444 1.095659 -0.5734808
-0.06004367 1.022225 -0.6099326
-0.1722559 1.096793 -0.5337624
-0.2020538 0.9922801 -0.492592
-0.1210917 1.072845 -0.6156466
-0.2013765 1.057302 -0.5126204
-0.1025584 1.025178 -0.4843799
-0.1803267 0.9979648 -0.4896202
-0.07983695 1.130349 -0.562872
-0.1288209 1.030516 -0.5449968
-0.09179079 1.062584 -0.5361248
-0.2074144 1.065058 -0.6372825
-0.1804608 1.005699 -0.5624988
-0.1556673 1.052312 -0.5292194
-0.2176486 1.050155 -0.5009729
-0.1331598 1.053147 -0.5659561
-0.2429148 0.9459568 -0.5649881
-0.1863888 1.043346 -0.5103251
-0.09245627 0.9778155 -0.6003722
-0.1622076 1.103419 -0.5240946
-0.082226 1.14753 -0.6153729
-0.1372145 1.109979 -0.5057805
-0.2095662 1.05856 -0.5788321
-0.1523418 1.021388 -0.498479
-0.09757343 1.030118 -0.5087638
-0.1764998 1.092849 -0.5761047
-0.2270308 1.003833 -0.5257785
-0.191471 1.062251 -0.5096145
-0.1442982 1.094735 -0.5538125
-0.2812787 1.070587 -0.4055906
-0.1077168 1.058952 -0.5470494
-0.1895129 1.009057 -0.5737861
-0.06351636 1.03113 -0.5170623
-0.1311131 1.054585 -0.6177567
-0.1136527 1.017026 -0.5660075
-0.09867953 1.114463 -0.5458863
-0.09367581 0.9891041 -0.5727238
-0.1762155 1.082473 -0.5239696
-0.179562 1.078941 -0.6055323
-0.1960043 1.075654 -0.5460276
-0.2770667 1.039279 -0.4955472
-0.205381 1.102734 -0.5781707
-0.1118289 1.057001 -0.5080395
-0.1375707 1.045975 -0.4695158
-0.1640974 1.09451 -0.4814445
-0.1569368 1.015761 -0.4863285
-0.1301744 1.133882 -0.5335845
-0.2424195 1.008432 -0.4971021
-0.1194438 1.109401 -0.5080497
-0.1268544 0.9997863 -0.5334043
-0.09415673 1.152205 -0.4846764
-0.05083036 0.9440544 -0.5914527
-0.1749943 1.081049 -0.589967
-0.1183001 1.05932 -0.5584283
-0.1379626 1.08917 -0.5350333
-0.1051387 1.004851 -0.6089675
-0.1042512 0.988845 -0.5565036
-0.1708293 1.085972 -0.4999442
-0.06456241 1.088079 -0.5410887
-0.09393786 0.9966852 -0.5804237
-0.1833987 1.109593 -0.5869699
-0.1875081 0.9997023 -0.5626762
-0.174896 1.05826 -0.6159854
-0.1426728 1.047507 -0.5309821
-0.1252455 1.064277 -0.4892206
-0.1581667 1.00821 -0.5768738
-0.1901002 1.0794 -0.5013709
-0.1391451 1.099092 -0.4604475
-0.1543348 1.033743 -0.5047197
-0.1384373 1.082841 -0.5669217
-0.1218833 1.068015 -0.4913301
-0.1734715 1.102731 -0.5288003
-0.1103801 1.020769 -0.463304
-0.2224859 1.061475 -0.5877842
-0.1516689 0.9745391 -0.5006555
-0.1261688 1.087369 -0.4593717
-0.1039779 1.000419 -0.547775
-0.2022241 1.1234 -0.5611529
-0.05074612 1.036682 -0.4789819
-0.1938089 1.009595 -0.5248226
-0.1132688 1.087225 -0.5244577
-0.1139855 1.031624 -0.5526663
-0.1729006 1.018231 -0.5536862
-0.1744888 1.107503 -0.6175494
-0.1020019 1.048029 -0.528908
-0.190007 1.027841 -0.6422377
-0.1896722 1.063503 -0.5552061
-0.1163619 1.03102 -0.538886
-0.2187662 1.03464 -0.5803711
-0.1905768 1.063349 -0.502323
-0.1516985 0.971522 -0.5204488
-0.2069844 1.039497 -0.4803012
-0.1224882 1.01138 -0.4972681
-0.1418437 1.063449 -0.5587141
-0.1775399 1.034231 -0.493304
-0.1558319 1.036411 -0.6107475
-0.08218172 0.9225299 -0.5596676
-0.1103029 1.019382 -0.5528069
-0.274633 1.139627 -0.5293014
-0.08888742 1.078819 -0.5460577
-0.1570903 1.050932 -0.4639306
-0.1188624 1.03214 -0.5649923
-0.2070975 1.02167 -0.4797019
-0.1604557 1.106251 -0.5278417
-0.09063124 1.071553 -0.4671549
-0.05305778 1.047863 -0.5927734
-0.1134025 1.01848 -0.5393124
-0.2163184 1.089263 -0.5711444
-0.1515187 1.102034 -0.5704461
-0.1215906 1.051665 -0.5150404
-0.08993273 1.134135 -0.6068745
-0.07957312 1.025158 -0.5015105
-0.2257415 1.143023 -0.5187074
-0.08404501 1.028113 -0.548707
-0.1205168 1.052947 -0.5484647
-0.1591077 1.064997 -0.5559231
-0.06611723 1.023527 -0.5558537
-0.1057093 1.102722 -0.5094145
-0.1120105 0.9788532 -0.5883743
-0.1230198 1.026218 -0.5797496
-0.1625109 1.076466 -0.5092205
-0.1409374 1.073122 -0.5014374
-0.1936796 1.056096 -0.5204378
-0.05836784 0.9564002 -0.5544331
-0.1282071 1.047476 -0.5654087
-0.1632928 1.026728 -0.5786246
-0.1191622 1.008219 -0.6096992
-0.2382678 1.043177 -0.5886447
-0.1709204 0.9967808 -0.5288035
-0.1880255 1.026735 -0.6113293
-0.0786083 1.027596 -0.5729307
-0.1337329 1.198776 -0.555781
-0.1506014 1.002567 -0.6175511
-0.1896139 1.044647 -0.5511524
-0.2048164 1.149525 -0.448468
-0.1741096 1.092325 -0.4662138
-0.2223779 0.9871748 -0.6455267
-0.16951 1.032596 -0.5269336
-0.1297134 1.063494 -0.5923579
-0.1356228 1.047469 -0.55156
-0.104507 1.028087 -0.580276
-0.09315944 1.039907 -0.4914501
-0.1494402 1.00254 -0.4873657
-0.1731961 0.9883979 -0.4959316
-0.1672159 1.047826 -0.4521623
-0.2736788 1.011657 -0.4310645
-0.1833842 1.003575 -0.514383
-0.09687062 1.072283 -0.562473
-0.1228032 1.064214 -0.5771309
-0.1429866 1.030905 -0.6323156
-0.1558962 1.05175 -0.4640366
-0.07985736 1.066084 -0.5357816
-0.06219605 1.056851 -0.5933729
-0.1612628 1.22373 -0.4420572
-0.1246132 1.114439 -0.6032228
-0.2022363 1.085905 -0.529734
-0.161194 1.003068 -0.5947024
-0.1108534 1.041838 -0.4779729
-0.1720636 1.000714 -0.534759
-0.07154699 0.9923993 -0.5857886
-0.2023206 1.050065 -0.5956131
-0.1319538 1.034864 -0.5063202
-0.1490291 1.036583 -0.5459322
-0.1367274 1.073513 -0.5921086
-0.1475579 1.063028 -0.5154636
-0.1813873 1.032771 -0.5525632
-0.1463503 1.102154 -0.5758435
-0.04642154 1.052421 -0.5012256
-0.06535153 1.13175 -0.6625088
-0.1240364 1.103532 -0.5490946
-0.09815847 1.021395 -0.5519058
-0.09958095 1.047076 -0.6286717
-0.1825237 1.065932 -0.52558
-0.1763738 1.060628 -0.5100911
-0.1838984 1.10943 -0.4541459
-0.1859627 1.063299 -0.4990164
-0.1121638 1.101115 -0.5121304
-0.06352633 1.013125 -0.4860431
-0.1632567 1.066799 -0.5561251
-0.0635192 1.098501 -0.495267
-0.1821292 1.065721 -0.5760277
-0.06129131 1.067996 -0.5969292
-0.2244291 1.034958 -0.4291818
-0.1388365 1.107518 -0.5415063
-0.08479484 1.02117 -0.558387
-0.1509112 1.111042 -0.5442011
-0.0941131 1.155688 -0.5761785
-0.1253809 1.055541 -0.5155981
-0.1637058 1.043459 -0.6072818
-0.1435702 1.042727 -0.4774285
-0.1308212 1.008366 -0.5160504
-0.09301 1.029225 -0.460976
-0.2017034 1.175504 -0.537583
-0.1335738 1.069639 -0.5799205
-0.1431984 1.057655 -0.4821317
-0.2106072 1.131811 -0.505411
-0.2215431 1.055539 -0.5895971
-0.1702404 1.112453 -0.5451817
-0.1537459 1.023094 -0.5783648
-0.1908779 1.080279 -0.6235372
-0.1196601 1.12716 -0.5083981
-0.2177878 1.036506 -0.534528
-0.1473083 0.9741582 -0.5305254
-0.1563913 1.034225 -0.5173431
-0.1790644 1.020449 -0.6036733
-0.09352992 1.078723 -0.6171844
-0.1707645 1.039376 -0.4092475
-0.1108747 1.131377 -0.4223052
-0.1060559 1.087004 -0.5365565
-0.1670605 1.017128 -0.5684276
-0.09422034 1.087583 -0.5168873
-0.0999163 1.082 -0.5146886
-0.149484 1.005693 -0.4475879
-0.1121297 1.041463 -0.4148544
-0.2016668 1.00108 -0.5255635
-0.08719476 1.04431 -0.561374
-0.07402722 1.06791 -0.56622
-0.08902505 1.044346 -0.5504963
-0.1257884 1.062007 -0.5093067
-0.1404788 1.00098 -0.6519951
-0.1946855 0.9926312 -0.4287632
-0.1968856 0.9333668 -0.5741884
-0.2260246 1.026329 -0.4770652
-0.1856763 0.9893032 -0.544693
-0.1782056 1.142118 -0.4872748
-0.04970539 1.04402 -0.4933592
-0.1383364 1.06697 -0.503583
-0.1239169 1.051826 -0.5577173
-0.1033389 1.050353 -0.5368066
-0.1611843 1.091257 -0.5331093
-0.1923166 1.054716 -0.4961649
-0.1174777 1.02521 -0.5372001
-0.1313609 1.033308 -0.5278674
-0.1597195 0.9575858 -0.5397679
-0.1688245 0.9672463 -0.5858912
-0.2035184 1.075405 -0.5424532
-0.1844937 1.049798 -0.5171084
-0.1993987 1.008121 -0.5715656
-0.1574097 1.0632 -0.5137363
-0.153481 1.002825 -0.60575
-0.1487082 1.093966 -0.5781872
-0.1213339 1.03476 -0.4514393
-0.1152127 1.007838 -0.5221379
-0.1697062 1.075927 -0.5570138
-0.1932814 1.037052 -0.5216829
-0.2097475 1.0821 -0.5261453
-0.1162358 1.112671 -0.6287579
-0.07109472 0.9983883 -0.6177475
-0.1051195 1.069505 -0.5045534
-0.1543655 1.08331 -0.5266224
-0.1830039 0.9931054 -0.5409722
-0.07880577 1.076056 -0.5674914
-0.1739533 1.121695 -0.5375121
-0.2301404 1.061906 -0.6117831
-0.1341083 1.048481 -0.525704
-0.1149609 1.107707 -0.462528
-0.2339782 1.050606 -0.552897
-0.14187 1.07826 -0.5137033
-0.1424283 0.9972487 -0.521142
-0.1113975 1.030718 -0.5001353
-0.06874507 1.062045 -0.561597
-0.06164868 1.023512 -0.5328108
-0.11187 1.075245 -0.5633573
-0.2249377 1.002191 -0.5731469
-0.1261334 0.9961611 -0.5918453
-0.1884363 1.066896 -0.5291669
